time,Mech_dissip_avg,Mech_dissip_core,Mod_Gruntfest_avg,Mod_Gruntfest_core,RedbackElementAverageValue,elastic_strain_z,max_returnmap_iter,mises_stress,plastic_strain_z,temperature_avg,temperature_core,total_strain_z
93.511,-2.6431476846235e-14,-3.0299655919546e-14,0,0,-91410483.809237,-0.0047640045059134,0,81410483.811923,-2.7001309743802e-06,293.15,293.15,-0.0047667046368878
94.011,-2.4947250861726e-14,-3.0299617470943e-14,0,0,-92365899.029708,-0.0048153709156165,0,82365899.032419,-2.7001309743802e-06,293.15,293.15,-0.0048180710465909
94.511,5.6916539951093e-15,-1.6898465363482e-20,0,0,-93321363.328955,-0.0048667399639635,0,83321363.331688,-2.7001309743802e-06,293.15,293.15,-0.0048694400949378
95.011,-2.1017984125821e-14,-2.3411920366932e-14,0,0,-94276876.712015,-0.0049181116512251,0,84276876.714771,-2.7001309743802e-06,293.15,293.15,-0.0049208117821995
95.511,1.3482296321163e-14,1.0099862097386e-14,0,0,-95232439.183932,-0.0049694859776726,0,85232439.186711,-2.7001309743802e-06,293.15,293.15,-0.004972186108647
96.011,-1.7172912981629e-14,-2.0199741108299e-14,0,0,-96188050.74975,-0.0050208629435771,0,86188050.752552,-2.7001309743802e-06,293.15,293.15,-0.0050235630745515
96.511,-1.5816211830356e-14,-2.019977415315e-14,0,0,-97143711.414513,-0.0050722425492099,0,87143711.417336,-2.7001309743802e-06,293.15,293.15,-0.0050749426801843
97.011,-1.3810667314288e-14,-2.0206721302663e-14,0,0,-98099421.183263,-0.0051236247948422,0,88099421.186124,-2.7001309743802e-06,293.15,293.15,-0.0051263249258165
97.511,-1.110622861271e-14,-1.8355773226101e-14,0,0,-99055180.061057,-0.0051750096807452,0,89055180.06393,-2.7001309743802e-06,293.15,293.15,-0.0051777098117196
98.011,-8.7812721907102e-15,-1.3312058310609e-14,0,0,-100010988.05293,-0.0052263972071904,0,90010988.055826,-2.7001309743802e-06,293.15,293.15,-0.0052290973381648
98.511,-7.4669452929441e-15,-1.0099878884079e-14,0,0,-100966845.16394,-0.0052777873744493,0,90966845.166858,-2.7001309743802e-06,293.15,293.15,-0.0052804875054237
99.011,-6.0242131153083e-15,-1.0099895713369e-14,0,0,-101922751.39913,-0.0053291801827933,0,91922751.402072,-2.7001309743802e-06,293.15,293.15,-0.0053318803137677
99.511,-4.5486643687889e-15,-1.0099862131027e-14,0,0,-102878706.76356,-0.0053805756324938,0,92878706.766519,-2.7001309743802e-06,293.15,293.15,-0.0053832757634682
100.011,-2.8291132535756e-15,-8.2620535732803e-15,0,0,-103834711.26226,-0.0054319737238223,0,93834711.265243,-2.7001309743802e-06,293.15,293.15,-0.0054346738547967
100.511,-3.3915958547806e-16,-1.6061717694999e-15,0,0,-104790764.9003,-0.0054833744570504,0,94790764.903302,-2.7001309743802e-06,293.15,293.15,-0.0054860745880248
101.011,1.6373818340211e-15,1.6011673653219e-20,0,0,-105746867.68271,-0.0055347778324496,0,95746867.685746,-2.7001309743802e-06,293.15,293.15,-0.005537477963424
101.511,3.1072101793727e-15,-1.6953678379365e-20,0,0,-106703019.61457,-0.0055861838502917,0,96703019.617623,-2.7001309743802e-06,293.15,293.15,-0.0055888839812661
102.011,4.67823486215e-15,1.7360472260541e-20,0,0,-107659220.70091,-0.005637592510848,0,97659220.70399,-2.7001309743802e-06,293.15,293.15,-0.0056402926418224
102.511,6.8438583274896e-15,3.7516139334031e-18,0,0,-108615470.94678,-0.0056890038143899,0,98615470.949907,-2.7001309743802e-06,293.15,293.15,-0.0056917039453643
103.011,8.9070134100384e-15,1.8336329171949e-15,0,0,-109571770.35728,-0.0057404177611913,0,99571770.360406,-2.7001309743802e-06,293.15,293.15,-0.0057431178921657
103.511,1.1658917119316e-14,1.0099893433061e-14,0,0,-110528118.93743,-0.005791834351522,0,100528118.94057,-2.7001309743802e-06,293.15,293.15,-0.0057945344824964
104.011,1.2937527335427e-14,1.0099861574378e-14,0,0,-111484516.69228,-0.0058432535856542,0,101484516.69545,-2.7001309743802e-06,293.15,293.15,-0.0058459537166286
104.511,1.4353370791431e-14,1.0099895868346e-14,0,0,-112440963.6269,-0.0058946754638599,0,102440963.63009,-2.7001309743802e-06,293.15,293.15,-0.0058973755948343
105.011,1.5773922562981e-14,1.0099861826208e-14,0,0,-113397459.74635,-0.0059460999864112,0,103397459.74956,-2.7001309743802e-06,293.15,293.15,-0.0059488001173856
105.511,1.766877017365e-14,1.3541433032846e-14,0,0,-114354005.05568,-0.00599752715358,0,104354005.05892,-2.7001309743802e-06,293.15,293.15,-0.0060002272845544
106.011,2.0239203024934e-14,2.0201974228178e-14,0,0,-115310599.55996,-0.0060489569656384,0,105310599.56322,-2.7001309743802e-06,293.15,293.15,-0.0060516570966127
106.511,2.2110769203147e-14,2.0199740841711e-14,0,0,-116267243.26424,-0.0061003894228583,0,106267243.26753,-2.7001309743802e-06,293.15,293.15,-0.0061030895538327
107.011,2.3429588887688e-14,2.0199654139233e-14,0,0,-117223936.1736,-0.0061518245255122,0,107223936.17691,-2.7001309743802e-06,293.15,293.15,-0.0061545246564865
107.511,2.5030252832934e-14,2.0198958313e-14,0,0,-118180678.29309,-0.0062032622738719,0,108180678.29642,-2.7001309743802e-06,293.15,293.15,-0.0062059624048463
108.011,2.6795366889419e-14,2.020066308501e-14,0,0,-119137469.62776,-0.0062547026682096,0,109137469.63111,-2.7001309743802e-06,293.15,293.15,-0.006257402799184
108.511,3.0104728430362e-14,2.5249680908341e-14,0,0,-120094310.18269,-0.0063061457087976,0,110094310.18607,-2.7001309743802e-06,293.15,293.15,-0.006308845839772
109.011,-8.3877023723014e-15,-1.0101094206545e-14,0,0,-121051199.96294,-0.0063575913959082,0,111051199.96634,-2.7001309743802e-06,293.15,293.15,-0.0063602915268826
109.511,-7.1306771223244e-15,-1.0097941956901e-14,0,0,-122008138.97357,-0.0064090397298135,0,112008138.97699,-2.7001309743802e-06,293.15,293.15,-0.0064117398607878
110.011,-5.7269358936343e-15,-1.0100645628575e-14,0.0063869290495529,0.0063868159054156,-122965127.21965,-0.0064604907107858,0,112965127.2231,-2.7001309743802e-06,293.15,293.15,-0.0064631908417602
110.511,0.46418176969219,0.46417917287682,0.1841092985687,0.18410822903372,-123922148.81659,-0.0065119434848107,1,113922148.81977,-2.7009852619238e-06,293.1500323481,293.15009097644,-0.0065146444700726
111.011,2.1915327298895,2.1915273220712,0.86925111781406,0.86924809107446,-124879161.15367,-0.0065633957610028,1,114879161.15717,-2.7049849936925e-06,293.15015273182,293.15042955109,-0.0065661007459965
111.511,6.0923356959559,6.0923377023884,2.4165199603094,2.4165139412833,-125836092.03112,-0.0066148436576409,1,115836092.03469,-2.7160121642117e-06,293.1504245993,293.1511941751,-0.0066175596698051
112.011,13.087827212491,13.087881103901,5.1913800836616,5.1913700081729,-126792840.26265,-0.0066662817346044,1,116792840.26619,-2.7395071666677e-06,293.15091216524,293.1525654586,-0.0066690212417711
112.511,24.124902276376,24.125133231051,9.569490842315,9.5694755827364,-127749275.76634,-0.0067177029982438,1,117749275.7699,-2.782463922997e-06,293.15168143316,293.15472904508,-0.0067204854621668
113.011,40.174235804704,40.174928276948,15.935951495577,15.935929806176,-128705239.71114,-0.006769098909255,1,118705239.71472,-2.8534220097536e-06,293.15280006716,293.15787525369,-0.0067719523312647
113.511,62.227902320054,62.229620196803,24.684343550995,24.684313900556,-129660544.73168,-0.0068204593942309,1,119660544.73529,-2.9624551067079e-06,293.15433722665,293.16219861645,-0.0068234218493376
114.011,91.296476199166,91.300234500258,36.215563479181,36.21552368527,-130614975.22371,-0.0068717728615444,1,120614975.22734,-3.1211551135183e-06,293.15636336595,293.16789731806,-0.0068748940166579
114.511,128.40559998619,128.41309813134,50.936440745704,50.93638724557,-131568287.73178,-0.0069230262221936,1,121568287.73543,-3.3426113049889e-06,293.15894999704,293.17517253228,-0.0069263688334986
115.011,174.59201441199,174.60594089835,69.25813862223,69.258065132241,-132520211.44037,-0.0069742049162043,1,122520211.44405,-3.6413839282728e-06,293.1621694151,293.1842276544,-0.0069778463001326
115.511,230.89905088627,230.92346868795,91.594338162631,91.594233368192,-133470448.77868,-0.0070252929451458,1,123470448.78237,-4.0334716866924e-06,293.16609438684,293.19526742967,-0.0070293264168325
116.011,298.37159529392,298.41241635793,118.35920904126,118.35905282076,-134418676.14851,-0.0070762729112662,1,124418676.15223,-4.5362726052546e-06,293.17079780223,293.20849697932,-0.0070808091838714
116.511,378.05054084841,378.11609668194,149.9651746158,149.96493213646,-135364544.78357,-0.0071271260636892,1,125364544.78731,-5.1685378328787e-06,293.17635229088,293.22412072749,-0.0071322946015221
117.011,470.96675742994,471.06847091472,186.82048255242,186.82009538261,-136307681.7471,-0.0071778323520513,1,126307681.75087,-5.9503180060698e-06,293.18282980478,293.24234123416,-0.0071837826700574
117.511,578.13461509728,578.28777631529,229.32659656633,229.32596973235,-137247691.07336,-0.0072283704878722,1,127247691.07715,-6.9029018782337e-06,293.19030117018,293.26335794104,-0.0072352733897505
118.011,700.5451101338,700.7697561353,277.87542921316,277.87441288981,-138184155.05685,-0.0072787180138664,1,128184155.06066,-8.0487470077633e-06,293.19883561159,293.28736583964,-0.0072867667608741
118.511,839.15865283247,839.48054796465,332.84644011413,332.84480439323,-139116635.69121,-0.0073288513813058,1,129116635.69505,-9.4114023958585e-06,293.20850025218,293.3145540724,-0.0073382627837016
119.011,994.89758697655,995.3492966477,394.60362840223,394.6010293331,-140044676.25801,-0.007378746035435,1,130044676.26187,-1.1015423070878e-05,293.21935959522,293.34510448032,-0.0073897614585059
119.511,1168.6385213587,1169.2605680253,463.49245241946,463.48838727931,-140967803.06319,-0.0074283765088318,1,130967803.06706,-1.28862767287e-05,293.23147499201,293.37919011194,-0.0074412627855605
120.011,1361.2045633532,1362.0466491901,539.83671363406,539.83046317805,-141885527.31707,-0.0074777165224818,1,131885527.32097,-1.5050242656576e-05,293.24490410254,293.41697371095,-0.0074927667651384
120.511,1352.3819406715,1353.2087819484,536.33910853446,536.33119643802,-141845526.29659,-0.0074755659299827,1,131845526.30049,-1.720083515562e-05,293.24429158271,293.41525200901,-0.0074927667651384
121.011,1146.0450598056,1146.6326954657,454.53446758356,454.52633949212,-140853397.31518,-0.0074222256621647,1,130853397.31905,-1.9037123395953e-05,293.22990458384,293.37477490792,-0.0074412627855607
121.511,963.56987010592,963.97990458698,382.18127897702,382.17340434223,-139866537.66067,-0.0073691686914919,1,129866537.66452,-2.0592767014106e-05,293.21717952943,293.33897377592,-0.007389761458506
122.011,803.00435133042,803.28439041766,318.50885804212,318.50151439824,-138884365.19101,-0.0073163637200046,1,128884365.19484,-2.1899063696921e-05,293.20598317699,293.3074751399,-0.0073382627837016
122.511,662.52944102514,662.71587284301,262.7984850695,262.79182074054,-137906339.21994,-0.0072637816785485,1,127906339.22374,-2.2985082325496e-05,293.19618837738,293.27992070123,-0.007286766760874
123.011,540.44381830448,540.56412284984,214.37750031039,214.37157862686,-136931958.36585,-0.0072113956111239,1,126931958.36963,-2.3877778626473e-05,293.18767626083,293.25597558706,-0.0072352733897503
123.511,435.15052278515,435.22516112399,172.61411438233,172.60894436715,-135960758.69188,-0.0071591805748886,1,125960758.69564,-2.4602095168729e-05,293.18033529158,293.23532566676,-0.0071837826700573
124.011,345.14520431986,345.18915930172,136.91284656997,136.90840383233,-134992312.10632,-0.0071071135541597,1,124992312.11006,-2.5181047362372e-05,293.17406043779,293.21767519628,-0.0071322946015221
124.511,269.00580892454,269.02983636992,106.71051703483,106.70675767361,-134026224.99607,-0.0070551733869412,1,124026224.99978,-2.5635796930388e-05,293.1687524435,293.20274475283,-0.0070808091838716
125.011,205.38353640086,205.39517534417,81.472730284703,81.46959988428,-133062137.06854,-0.0070033407026649,1,123062137.07223,-2.5985714167777e-05,293.16431719069,293.19026942612,-0.0070293264168327
125.511,152.99493038557,152.99931260167,60.690796770574,60.688236019633,-132099720.38021,-0.0069515978699589,1,122099720.38388,-2.624843017381e-05,293.16066514157,293.17999723757,-0.0069778463001327
126.011,110.61498270181,110.61547501947,43.879047468726,43.876995514772,-131138678.53152,-0.0068999289533622,1,121138678.53516,-2.6439880136525e-05,293.1577108527,293.17168776346,-0.0069263688334988
126.511,77.071151628985,77.069859100176,30.572503021057,30.570899352592,-130178746.00972,-0.0068483196779964,1,120178746.01334,-2.6574338661421e-05,293.15537255361,293.1651109414,-0.0068748940166578
127.011,51.238208544712,51.236362161757,20.324864630107,20.3236500409,-129219687.66264,-0.0067967574012716,1,119219687.66624,-2.6664448065871e-05,293.15357178394,293.16004604272,-0.0068234218493375
127.511,32.033839774133,32.032088881845,12.706798604297,12.705915614449,-128261298.28714,-0.00674523109076,1,118261298.29071,-2.6721240504666e-05,293.15223308393,293.15628079596,-0.0067719523312647
128.011,18.41494075299,18.413567444687,7.304490350638,7.3038833312708,-127303402.31699,-0.0066937313074186,1,117303402.32055,-2.6754154748281e-05,293.15128373358,293.15361064868,-0.0067204854621669
128.511,9.3745480427704,9.3736185038736,3.7184468178216,3.7180619722391,-126345853.59568,-0.0066422501933691,1,116345853.59921,-2.6771048402117e-05,293.15065353685,293.15183815649,-0.0066690212417712
129.011,3.9393615772229,3.9388274511353,1.5625289947989,1.5623142859028,-125388535.21965,-0.0065907814634749,1,115388535.22316,-2.6778206330461e-05,293.15027464738,293.15077248984,-0.0066175596698054
129.511,1.1678149475351,1.1675762453468,0.46319813509276,0.46310320654239,-124431359.43837,-0.0065393203999649,1,114431359.44186,-2.6780346031681e-05,293.15008143273,293.1502290499,-0.0065661007459965
130.011,0.14865571584977,0.14859550062486,0.058960967926865,0.058937080840359,-123474267.59736,-0.0064878638493724,1,113474267.60082,-2.6780620699884e-05,293.15001037457,293.15002918604,-0.0065146444700723
130.511,-3.7498218948321e-12,-3.7081192202998e-12,3.2341832236223e-07,3.1605644946113e-07,-122517230.11077,-0.0064364102210604,0,112517230.11418,-2.6780620699884e-05,293.15000000213,293.15000000737,-0.0064631908417603
131.011,-3.7370454546471e-12,-3.6973666653733e-12,0,0,-121560241.86468,-0.0063849592400879,0,111560241.8681,-2.6780620699884e-05,293.15,293.15,-0.0064117398607878
131.511,-3.7236578892635e-12,-3.6737816952702e-12,0,0,-120603302.85405,-0.0063335109061827,0,110603302.85744,-2.6780620699884e-05,293.15,293.15,-0.0063602915268826
132.011,-3.7127533723858e-12,-3.6649214196445e-12,0,0,-119646413.0738,-0.0062820652190723,0,109646413.07717,-2.6780620699884e-05,293.15,293.15,-0.0063088458397722
132.511,1.3854288476259e-13,1.7630981326861e-13,0,0,-118689572.51887,-0.0062306221784844,0,108689572.52222,-2.6780620699884e-05,293.15,293.15,-0.0062574027991843
133.011,1.1840868211744e-13,1.4874419156222e-13,0,0,-117732781.1842,-0.0061791817841468,0,107732781.18752,-2.6780620699884e-05,293.15,293.15,-0.0062059624048467
133.511,9.8576318508152e-14,1.3587881094874e-13,0,0,-116776039.06472,-0.0061277440357872,0,106776039.06802,-2.6780620699884e-05,293.15,293.15,-0.0061545246564871
134.011,8.2637353843769e-14,1.3590865342966e-13,0,0,-115819346.15537,-0.0060763089331334,0,105819346.15864,-2.6780620699884e-05,293.15,293.15,-0.0061030895538333
134.511,6.5158698723806e-14,1.0612392481481e-13,0,0,-114862702.45097,-0.006024876475908,0,104862702.45424,-2.6780620699884e-05,293.15,293.15,-0.0060516570966079
135.011,4.5625292475676e-14,8.6697369529828e-14,0,0,-113906107.9468,-0.0059734466638551,0,103906107.95004,-2.6780620699884e-05,293.15,293.15,-0.006000227284555
135.511,2.6649771090694e-14,6.9435909009234e-14,0,0,-112949562.63747,-0.0059220194966862,0,102949562.64068,-2.6780620699884e-05,293.15,293.15,-0.0059488001173861
136.011,7.2057170641604e-15,5.1403073141296e-14,0,0,-111993066.51824,-0.0058705949741465,0,101993066.5214,-2.6780620699884e-05,293.15,293.15,-0.0058973755948464
136.511,-1.1537781968007e-14,3.1622746560934e-14,0,0,-111036619.5834,-0.0058191730959291,0,101036619.58656,-2.6780620699884e-05,293.15,293.15,-0.005845953716629
137.011,-2.6582175856551e-14,1.465523962037e-14,0,0,-110080221.82861,-0.0057677538618008,0,100080221.83178,-2.6780620699884e-05,293.15,293.15,-0.0057945344825007
137.511,-4.6055688708225e-14,-2.5550380627574e-14,0,0,-109123873.2484,-0.0057163372714664,0,99123873.251522,-2.6780620699884e-05,293.15,293.15,-0.0057431178921662
138.011,-3.2652449333883e-12,-3.198531282795e-12,0,0,-108167573.83792,-0.0056649233246657,0,98167573.841012,-2.6780620699884e-05,293.15,293.15,-0.0056917039453656
138.511,-3.2483273585418e-12,-3.1675334270465e-12,0,0,-107211323.59203,-0.0056135120211232,0,97211323.595106,-2.6780620699884e-05,293.15,293.15,-0.0056402926418231
139.011,-3.2361313510386e-12,-3.1623109897328e-12,0,0,-106255122.50569,-0.0055621033605668,0,96255122.508739,-2.6780620699884e-05,293.15,293.15,-0.0055888839812667
139.511,-3.2081736214751e-12,-3.1791750899475e-12,0,0,-105298970.57384,-0.0055106973427249,0,95298970.576865,-2.6780620699884e-05,293.15,293.15,-0.0055374779634248
140.011,1.5658017726602e-13,2.2405901448485e-13,0,0,-104342867.79142,-0.0054592939673258,0,94342867.794424,-2.6780620699884e-05,293.15,293.15,-0.0054860745880257
140.511,1.3939149193355e-13,2.1606461645173e-13,0,0,-103386814.15342,-0.0054078932340999,0,93386814.15641,-2.6780620699884e-05,293.15,293.15,-0.0054346738547998
141.011,1.1637670776333e-13,1.7692758631502e-13,0,0,-102430809.65469,-0.0053564951427696,0,92430809.657642,-2.6780620699884e-05,293.15,293.15,-0.0053832757634694
141.511,1.0563803416005e-13,1.6853112668138e-13,0,0,-101474854.29027,-0.0053050996930692,0,91474854.293206,-2.6780620699884e-05,293.15,293.15,-0.0053318803137691
142.011,7.7982926487351e-14,1.3631876984237e-13,0,0,-100518948.05508,-0.0052537068847254,0,90518948.057992,-2.6780620699884e-05,293.15,293.15,-0.0052804875054253
142.511,6.9039686848338e-14,1.3570741899134e-13,0,0,-99563090.944072,-0.0052023167174667,0,89563090.946962,-2.6780620699884e-05,293.15,293.15,-0.0052290973381665
143.011,4.6167382632285e-14,1.2325321793681e-13,0,0,-98607282.952198,-0.0051509291910214,0,88607282.955064,-2.6780620699884e-05,293.15,293.15,-0.0051777098117213
143.511,3.2884422915957e-14,1.0285250942314e-13,0,0,-97651524.074411,-0.0050995443051186,0,87651524.077253,-2.6780620699884e-05,293.15,293.15,-0.0051263249258184
144.011,9.9893866562349e-15,8.264437261314e-14,0,0,-96695814.305655,-0.0050481620594862,0,86695814.308479,-2.6780620699884e-05,293.15,293.15,-0.0050749426801861
144.511,-9.1280149060842e-15,6.0741921806142e-14,0,0,-95740153.640889,-0.0049967824538535,0,85740153.643701,-2.6780620699884e-05,293.15,293.15,-0.0050235630745534
145.011,-1.9800727708933e-14,5.6817917058174e-14,0,0,-94784542.075075,-0.0049454054879489,0,84784542.077848,-2.6780620699884e-05,293.15,293.15,-0.0049721861086488
145.511,-2.7941957011386e-12,-2.7534304617215e-12,0,0,-93828979.603159,-0.0048940311615014,0,83828979.605906,-2.6780620699884e-05,293.15,293.15,-0.0049208117822013
146.011,-2.7810279392924e-12,-2.7444089004584e-12,0,0,-92873466.220097,-0.0048426594742399,0,82873466.222837,-2.6780620699884e-05,293.15,293.15,-0.0048694400949398
146.511,-2.7685144702601e-12,-2.7304450721785e-12,0,0,-91918001.920856,-0.0047912904258931,0,81918001.923561,-2.6780620699884e-05,293.15,293.15,-0.004818071046593
147.011,-2.7513906623649e-12,-2.7011282719032e-12,0,0,-90962586.700383,-0.0047399240161899,0,80962586.703066,-2.6780620699884e-05,293.15,293.15,-0.0047667046368898
147.511,1.690911109628e-13,2.2585015666485e-13,0,0,-90007220.553633,-0.004688560244859,0,80007220.556294,-2.6780620699884e-05,293.15,293.15,-0.0047153408655588
148.011,1.4798941359624e-13,2.0455341785485e-13,0,0,-89051903.475663,-0.0046371991116356,0,79051903.47838,-2.6780620699884e-05,293.15,293.15,-0.0046639797323355
148.511,0,0,0,0,-89051903.475663,-0.0046371991116356,0,79051903.47838,-2.6780620699884e-05,293.15,293.15,-0.0046639797323355
149.011,1.6606198373543e-13,2.1415095146604e-13,0,0,-90007220.553633,-0.0046885602448589,0,80007220.556289,-2.6780620699884e-05,293.15,293.15,-0.0047153408655588
149.511,-9.6712621327229e-14,-2.8838577613866e-14,0,0,-90962586.700371,-0.0047399240161896,0,80962586.703076,-2.6780620699884e-05,293.15,293.15,-0.0047667046368895
150.011,-7.956025109494e-14,-2.263386471413e-14,0,0,-91918001.920852,-0.0047912904258929,0,81918001.923558,-2.6780620699884e-05,293.15,293.15,-0.0048180710465928
